token_id	image_path	image_sha256	image_bytes	video_path	video_sha256	video_bytes	metadata_path	metadata_sha256	metadata_bytes
1152	images/animata/cards/1152.png	3547afb774287bf8ec0a35785fddd053594433e7193950aa43dd994cee0da702	1772644	videos/regents-club/1152-v1.mp4	96d12423b3d467dd770fb28079771e677bc5fbbef5c88c1917c6c186033a0fef	181579	metadata/regents-club/1152.json	e04191ec74494c9a51dad701ea3a1094067b9aa0a4f710514138949585b3a8cb	751
1153	images/animata/cards/1153.png	eb39a42f33e2a8ccfaf03dda3a463b069b01ca37a705f9358d222b08916ed211	1579693	videos/regents-club/1153-v1.mp4	aff1e64a53b4bee755dcf3c76589a1c64c84668d04a3ba19ab44ca1e58fa3258	139957	metadata/regents-club/1153.json	f17cd1baa02998072256c25d145984f9b57ae22b117d1063f35d734e3f61fda5	743
1154	images/animata/cards/1154.png	47fda048ea8ddb8abd1f1fa9dde5d90ff4affb2bb2fdbb274705b886422a9029	2170779	videos/regents-club/1154-v1.mp4	6824c1d511c5fea6726f31b060f75f75e2896e9a924eed0d87b70ca666378008	183937	metadata/regents-club/1154.json	c1ba21b50314c5e696b3b544781de3a86f1dbd2e522d12203d2b97a00ebb14ad	748
1155	images/animata/cards/1155.png	52975759fc42a8045abc54d857c95730c0721ddfd6e5588dfe124aba75f6bb15	2303773	videos/regents-club/1155-v1.mp4	3caea99c9013baa74518a6cbded3810810eef405f2ce8a538e9162252c0a66ce	174753	metadata/regents-club/1155.json	0767b020f4a9ca51c5140d6e963316d4eae5ba198c46c2234e25afc6d43808e0	750
1156	images/animata/cards/1156.png	9fa456488ee8aa1e126d359b43216518aeaa26bbb3b15c63242c03126aece8cb	1716483	videos/regents-club/1156-v1.mp4	9c41650392645d7b8c6f3d1a8e5ed8bea6585a2606cfdcaa08dd62cf13831bfc	147933	metadata/regents-club/1156.json	ce56242f3802bb8f6ebb38c06cad79d1014f1a16ecc340b127047324517a395b	749
1157	images/animata/cards/1157.png	c8f92bf9c0df16e993c2e34914e34defdfcdf2f7dc6eff2c16bd0f04680d1d38	2093008	videos/regents-club/1157-v1.mp4	46cef5c718e5815717e161c263ce40d591294526d3d467e7f0164059d5baee6a	189246	metadata/regents-club/1157.json	deaf07098d91ac31e809106db193414dd8e178c7b039b0cbb7869347e67a8693	748
1158	images/animata/cards/1158.png	fcc254efadcdaeeb5bc20b8c38417c5d5269bbaeb1d85d4246ca056a374d0e0d	1298789	videos/regents-club/1158-v1.mp4	1d55303076d70b0b5835712ac5413bfef40c7c83c9302d402931978520357c4c	132388	metadata/regents-club/1158.json	c8050d59f7535723a78b12d38daa526ebef5feee260fac41b1da0f4862577422	746
1159	images/animata/cards/1159.png	a59bea3fe900aade3b48b6e297fddc7f4944b122b0da2539b006fe2407ba6474	1488649	videos/regents-club/1159-v1.mp4	b0dcbab0a69a9c26f2cef574ee7c79d808b79989b0d67f8ce7c9019980667833	151918	metadata/regents-club/1159.json	7c634e25c91fc550e8391c063adbaa4756239e6ac193d3da320d17ba754a2e98	745
1160	images/animata/cards/1160.png	88e6677243e458fe453d613c23d2d8bd2f8157bea43ecf72abd41471ce368e4c	1463327	videos/regents-club/1160-v1.mp4	b95d4e1155bf642b7e4a8960c03913c2e438123b35f3200ab3c9991b9ace40d1	161059	metadata/regents-club/1160.json	9bf9120b96459543da1981b0bdd70319ef4fd3f1c868d4a1ecfed59196b335df	749
1161	images/animata/cards/1161.png	1099d45a23ffc0900f4325b7828be71281d22c3b022946909c3f10dd841ae798	3039640	videos/regents-club/1161-v1.mp4	9a2fcd0eb60057bade79e99a3f8ab7e15079639e30de85dbd525dd3503654f62	278645	metadata/regents-club/1161.json	672e08f3a6145add2f3ea2d4250615f49baea12fb2c24f3019403422ab2e5348	749
1162	images/animata/cards/1162.png	9834aef32e4e26c4491dac212394cac6569267a91e8cfc1d63a4d97f55b20a6b	1643529	videos/regents-club/1162-v1.mp4	d3efd2835147eb86e09aa38293436133d10888fe39f3900498072bdb27e390db	148042	metadata/regents-club/1162.json	3bcdfdd4a78dde41bf28a505f200948e09834b7bb596f30006e779126a34c5e5	748
1163	images/animata/cards/1163.png	9d6ae0c6ca3a3cbcb96225b25aa65d8e4a2f88fc283ccc134d28f50259de0b90	1432001	videos/regents-club/1163-v1.mp4	c847735d96fbe566fbab83b55cfad3430c4ee19839866f8aa948e97ae632e567	138359	metadata/regents-club/1163.json	e9a7573d78931de8f99d7499e5ef23ae84ace6148193d8aaceffbc5edec3ad27	749
1164	images/animata/cards/1164.png	a3166c3bb154f221953a744a35197cbb677f1fb35dd28240ae850f12dd3817fd	2548116	videos/regents-club/1164-v1.mp4	6220b83c0707ed6b1bdbba73798c499387f151e079a915145be0b2e40eac0fdb	266933	metadata/regents-club/1164.json	d0e4d7c88cad4b7a565ea4ee0b5549224312a4925be16811e3d5e23f437e1ec0	747
1165	images/animata/cards/1165.png	4f6b156ad81e6ba941d52d4366abcc04416e0156398b1430b235dee6f77e5933	1752503	videos/regents-club/1165-v1.mp4	efea06e374227a18e15cb51a6aaf6f862f1e492cc66a9f1e5c48a87f032b9fef	157490	metadata/regents-club/1165.json	4917b1e2521d803636779791f8eb65b3fc8286b4b113dde310c08fc42f90a95b	749
1166	images/animata/cards/1166.png	e79ccbbe4cf007d96d56d4815d0c3f642a9dd316a2f5ce60e8e8b4c5c5ff55e7	2096906	videos/regents-club/1166-v1.mp4	23783f89312ecb77e35c35218b447dcc954dba4072d726ece9cce0ba0e5561d2	157854	metadata/regents-club/1166.json	19e29614e615c7b37db248295084807aee32e47454a4dc0aac965b573335d330	750
1167	images/animata/cards/1167.png	7511ec989761b9b1c977931af34dc344f78c9e357385c48153addfc21e6f13c5	1736993	videos/regents-club/1167-v1.mp4	4193ae34552b2e1d9570f10f9deeea17c2b370f63abe1726d7f7e7b7a30a96cf	161931	metadata/regents-club/1167.json	ede154b9e6354c82d048a17d529488550c004adaa7d17ed0061c973ce8f27f50	747
1168	images/animata/cards/1168.png	745c205e5ba19f905a0b4edceb6b8f234f368cd73e86feb5ca56f6d78e0549c6	1478630	videos/regents-club/1168-v1.mp4	643868e5a8a900f44887c09ac7a6187501e0351e9d88391d64356d91e52de977	138593	metadata/regents-club/1168.json	ed164edfaf8819b0cdf5cdf0976c7e17a101bb5a7142c6818b38859e5e8f8b18	743
1169	images/animata/cards/1169.png	62063facee036f2b28f31cbe94de19c845e5671fe17c136b7d8ee029263ac853	2165083	videos/regents-club/1169-v1.mp4	1a4a954f90d1f516b6e3892a67fca6f44e95c409c775f8ef6c05d25bea04fbbe	168673	metadata/regents-club/1169.json	8901773445ac263fe625d211c5564bfd506d702f42219ce099633b11f6080113	752
1170	images/animata/cards/1170.png	c164921c60787f2ab24a9f11e7ebe0a31d0f86524dce8979ac2fa4dd145cbfca	1424439	videos/regents-club/1170-v1.mp4	234fc6f9cddb5940e0da2229b0f8fb25943f8f6a752cee5da2865e5136b26fa2	141588	metadata/regents-club/1170.json	9147125a49820dd8548adbe7b39bb06d3f52acdd519a496bc0da5dc13d57e315	746
1171	images/animata/cards/1171.png	228697a70ef05ff92791120bc458bf5df0e339a9613e0e5cc69f1037dc91d6ef	1411931	videos/regents-club/1171-v1.mp4	4e3d8f323c5df249c2a90b0641ad46bb4a0aa97a6216591cd7fbb740887a65ad	130510	metadata/regents-club/1171.json	b6ddd7194488f52d022f1aacc835bc2f17ed63d7ca1e5540bf4348f83dbb2681	749
1172	images/animata/cards/1172.png	a2b9fb9826d880b13741a80897f2f3626963118915126b42ce6e669dc18a66f4	1519677	videos/regents-club/1172-v1.mp4	7b5a74a875cbc0fcd78614fe5c5ff8ce3d53e52df8280a286533a29f394b683d	134048	metadata/regents-club/1172.json	1553f5e10629caceb133297261bae6c4a22fe5854f896cbb48585782559fa543	750
1173	images/animata/cards/1173.png	842806cdb1d585aa014432f3113626f083209347081bf218b360b41463486ce9	1389175	videos/regents-club/1173-v1.mp4	52ec71d837ada276394963200a173a83dbee1eac607e4bd394913dd3d2868932	137655	metadata/regents-club/1173.json	d7e445e2bd8b305e5c5d02a4059e605bc6715699f95124bcb18512761b70652e	743
1174	images/animata/cards/1174.png	23f6000cad018f81f90e8ec2f00e78426f6fb7862f4f29e000249e1c989a931a	1422220	videos/regents-club/1174-v1.mp4	56ffcf12b412f74e72f03b06ed1e55eb6608973cf198feabe6424f03324d5807	134815	metadata/regents-club/1174.json	884a026e0423717b689818cbbd22a66288baea919422f8c5f54948de4e3b9a4f	744
1175	images/animata/cards/1175.png	4eebfa47d7974af8049ea36c75f126918112eaf82e2f8e0737590d90f67dfd53	1985125	videos/regents-club/1175-v1.mp4	22abdb47cf5ce0fe4548f9240b4c84e233eff44626a2866f3a6d040016eb2fad	156590	metadata/regents-club/1175.json	419cb0a3adc41748606214c96f02dd3061c53422ba3f15a658a1f47da0bf7a56	752
1176	images/animata/cards/1176.png	fb5dc648070f6a9729dfa5fe95eb99ec7315ec93d24defc9c29cfc1b30b78aac	1550460	videos/regents-club/1176-v1.mp4	bf0cd3fb4bb40ce19986c7de1e0aa15b70b6167f0eec0afd94b9ac04870dedb2	145752	metadata/regents-club/1176.json	e79e28afddb093716c2bf7d4732d001be741396144483e77f47b71660496a9c3	745
1177	images/animata/cards/1177.png	73fbebb59ea9de7943e1c6170b94ab8f89feff32a4944b1c5c78440b12cfcd9c	1654018	videos/regents-club/1177-v1.mp4	dd2e169b78b9639b71434aab9ee629b5701ecd2d8ce55bd1791f24429a6147a3	137069	metadata/regents-club/1177.json	374c1b7c58534dda74164f7cdda2b16c0d8079454a51d641184237256f7037c2	751
1178	images/animata/cards/1178.png	112950017a06e662a65364dbce8edc9a51966d7bd94bb7a4fe678ec543af111c	1410419	videos/regents-club/1178-v1.mp4	2aa8daa45c68da1f5084261bb1dde0ebe609ff1c580bf3f5dab42cf44997be30	145641	metadata/regents-club/1178.json	5a0ebfe5219806f9cd250fa1d21bea53ea2c982a8990d06cd4f44e463b367b0a	747
1179	images/animata/cards/1179.png	fd58b4b60474e01c30e6cd4609e650d3e0eb8fbc1c829648b5585c6912ffa6ca	2392454	videos/regents-club/1179-v1.mp4	68dedab3bb7205ccccdcb661675d2e48c6125fe78057b5eceb69615ef9f9e4d1	192361	metadata/regents-club/1179.json	a240abc0032ccbccbf50a7074dc7d55ceae1295b992745d0aa80778265149e3d	748
1180	images/animata/cards/1180.png	b466a5098806070646215c275224986b65056248cb81cbbeaddd6abad7d18805	1890714	videos/regents-club/1180-v1.mp4	7de7949a72a0d99851aad7602814817f6665eeb974a8b50ad47c2b2070dc09fd	163878	metadata/regents-club/1180.json	5c033ac6dc114921c36b2eca4f1898ea23276d301a1dd8e729baad6caa75ad84	749
1181	images/animata/cards/1181.png	627e10bf93ecb1be14cb312b5ea92f7335cbd0c12f34a73c70ece85eb403fd36	1942878	videos/regents-club/1181-v1.mp4	c238f256fc56bb1e1ad0b7e86066be73611b90ac4428cee90095449e7008228e	169598	metadata/regents-club/1181.json	1b86dfc7f0c39c1cb2388c456b4c8ab53dc75f57ea08a637f4c0981cc5de9c20	747
1182	images/animata/cards/1182.png	6990028972a8e0ead664fac08c143222b762299a32c7b0759a3098657c193401	1618663	videos/regents-club/1182-v1.mp4	0d1331c473748c67528ff316786ec9cd80f722e0d5bc564304c996e04bbc2ea4	159984	metadata/regents-club/1182.json	ad28203659a71d4a55380caa6371de2875b46bd3cd2cf9ed1eccfc5a74963e16	750
1183	images/animata/cards/1183.png	89db2469db9876c4d79050a4e51dbe7d2ff7464f105630dac004cdef5cab31e0	1661674	videos/regents-club/1183-v1.mp4	5a81f37bf8b917c40a698ad66c58075de32f2d32331ff72a94a73c1c0834117a	132681	metadata/regents-club/1183.json	2ebd43a22b11ca0d0698124c92dac0a803b1a884e6b4fcfd241d3704178c02b8	743
1184	images/animata/cards/1184.png	9db6b61cfe573e146301cea310ecd2862933edbb4d98b7e2fd8acba9dba17629	2655839	videos/regents-club/1184-v1.mp4	a7ba4f51dfbea317d3ca9305d0dfca41e3cc5c792a4226b1ac8de696ccbfc396	221475	metadata/regents-club/1184.json	c893bfba9d6db6cd1fba393435a6d4e043788a3a93fb961507a231689eec26dd	745
1185	images/animata/cards/1185.png	8994febd8d85e99c353c28b703290eda1eeb0ed25f809a8fdb9904413b5a44e8	1500659	videos/regents-club/1185-v1.mp4	c944c166d42387e8ca780d7a4e8438ce3c98900699831b2699f5333f6e7fe6d4	135559	metadata/regents-club/1185.json	81fa3b0b4b0c8473d88e8ae17f7dc0a897c0b085e6dd447cc454da3973028fe0	745
1186	images/animata/cards/1186.png	370add6ac8c67bb1ca3b264ff427925406456c7e1fea919bafe2c9e650605640	1572309	videos/regents-club/1186-v1.mp4	07a596c3c37162b41bd1affc34f0d378d318aa0e1f9b88b6d734cc1f1e1d5801	138508	metadata/regents-club/1186.json	c4706f3266273eb37295fb34b16a2af77d4edf088df334142cffabd0620309b7	747
1187	images/animata/cards/1187.png	6bedd6c56db0ba57f9be4f1bab1b10313cca0e3b601dfbe3f78f91c271a61e79	1585700	videos/regents-club/1187-v1.mp4	370121051467d9dabf226e24240f2ce2e170ac3e89c0e821d8afefd4ac84ffd4	159033	metadata/regents-club/1187.json	dd13f6e661bf7420aeb19370257b0cbce2bdf5ab1fcc1bca608fde80220c3801	746
1188	images/animata/cards/1188.png	127d1968f1e52d50c6af991b0a560cbc1b8ce976d47d9603c16b7f1d635608ff	2410888	videos/regents-club/1188-v1.mp4	3297d778237883a402f52331f536b623715b257354d3180a251db788f182510a	184556	metadata/regents-club/1188.json	0284ff943bfea70e2a4616c1e9f4937cbd6e2db93e51337b86274f73726e74cc	750
1189	images/animata/cards/1189.png	554674f1ee11b131f9790eac246f45508f0d9a0848f0021ad4186e2ee2962ba5	2503661	videos/regents-club/1189-v1.mp4	82865772a00a3efd5358a8b27aa08f295f90ca1ef339f342b0efc71be776c4bf	231427	metadata/regents-club/1189.json	56983547dcce55ab51934138ddd283b806c4b19c3ec915cd8e9743bf1f9875c3	746
1190	images/animata/cards/1190.png	832e9fa53cbf2fa27f030963edbaa03eee70e3527fe41ab540808fd9f0695818	2231419	videos/regents-club/1190-v1.mp4	13e11a93b686692444100a179dcc00c817f044c25da18c33f5a294cacad258f9	200432	metadata/regents-club/1190.json	ad74f855bd9f0ab05b551db4206a83042f5668daca3ce280fcfee84563c1b4c3	747
1191	images/animata/cards/1191.png	664e2d53701fbbdb12bffc70f535a1751de283f25d3a83cc532b27f2da51456c	3094211	videos/regents-club/1191-v1.mp4	1203494fc4ee46aee11e5aa50cf2506a15a40535a824464497b72465501d5313	267641	metadata/regents-club/1191.json	e3d6faef526b2f5b70993cfa289d7061e256ee0602f316e3c383a7acdf1765c1	749
1192	images/animata/cards/1192.png	e1a308c9df56d06493952c50e44548d682f1273cad500a8adb10fc556acb651f	1357179	videos/regents-club/1192-v1.mp4	451a26191d2d79e1a74265005358993a8025a336f1d5dca4b28a42699f2933d1	149323	metadata/regents-club/1192.json	fe014e6240d2a14c936956a2fdac2e5f75d75fddea0ed4a62fce4f85dcf31b33	745
1193	images/animata/cards/1193.png	8cd415bac5ce4b2b3d0b67c69390b505379e840860ef83c09cd7ac50e06cc452	1617070	videos/regents-club/1193-v1.mp4	34ab1152699898934a50dd8507ffe0e7760d80b522fd388a4b137133c84cf9cc	163925	metadata/regents-club/1193.json	225ab7abc56a68d6a5d9a4ea451b3f5e5e078eb90628af39a3904b5ef84d1b74	748
1194	images/animata/cards/1194.png	c982586a39a9ac4599e27276ecf28cee7a742847d1d8c56ac82dcf93b3e3b528	1538782	videos/regents-club/1194-v1.mp4	de3851d8d4c49fae46baa7449b48f2bb078e69e590cdb73f758a283dcc65dbd8	146231	metadata/regents-club/1194.json	55dc566a461e9691b365c8d520e8f8e761c6c55076de76697f38f11dcff4dae6	750
1195	images/animata/cards/1195.png	b15b984dd7e5b90d8d357962bf86a7d3cfa3b8052254883e4e8a3c14880cd8d7	2211875	videos/regents-club/1195-v1.mp4	1adbd0d353ccf70891c0ffc47803314b26d055be2a546b9ff0a94ad86336359f	175359	metadata/regents-club/1195.json	719e8cd7422f1b2d3142dde9ae7b0f33d4c42d2ab7bfd1f2122432f1bcb553e7	750
1196	images/animata/cards/1196.png	cccd149c7a961565e42c17d7977dc439d663f4a99c23563e61f1cc70b5a97476	2447940	videos/regents-club/1196-v1.mp4	be7dcbf26539c0fd9816f4ca6e78299886336e17cb1e17b453d9aa226a7db118	216547	metadata/regents-club/1196.json	1583aee7825e4b5fea91021b133297ff51b021c6ede1ee423f69e4b8c649068d	749
1197	images/animata/cards/1197.png	1b217d361618026668d65815888b0bd29b8a7c446a5e7246f1e5778bc82e4cb2	2215850	videos/regents-club/1197-v1.mp4	35bfd2b7bbe5962120b21cb66eb4bf1a74628eec4c70616851a82851680b932b	165608	metadata/regents-club/1197.json	d34dd26843b2083d71cb50a67cae8a483058f1bd080c0ad2b217615d5050ab22	750
1198	images/animata/cards/1198.png	e2dd0f7da5b815736f7ee6c505ec7cd1cb6583f29e01b9ed5c8c380457464d80	1391154	videos/regents-club/1198-v1.mp4	cc90f87a2e298a6aeb0c7d52e92c93dca464bce90cc3d514b9c9982e0ca11eec	140290	metadata/regents-club/1198.json	98e3b274c626ced6a3e19bb9f2588c05dc100ebf6775531ac1b6c6b71f974dff	749
1199	images/animata/cards/1199.png	6d36c020cb86199742826278a1420126b973ce34cf52d851b0e01a6c96509dc5	1422553	videos/regents-club/1199-v1.mp4	04929a17432d5aa237aba7dff22b132d6915730aaab32b750bcaf66ff4b475a0	140132	metadata/regents-club/1199.json	32c43b8ace5575088878bd077a7fb315faf3a035e71420e558651b813cdd428a	750
1200	images/animata/cards/1200.png	8aafbd93ed499ce3f85196f764b6618897c0dbe7a707c8b6ad926f215ea7d3b6	2223469	videos/regents-club/1200-v1.mp4	ce2cbc4f3752b74e1c3ce446062e2b68f2119a518291e9725cb42eccfef974cc	200816	metadata/regents-club/1200.json	29d16b87d16c916997b3aaff5a49fa3973678620d3b4db610e017eb8cb3cdfcb	747
1201	images/animata/cards/1201.png	17afc5844af6847b96c241334d9fadd13c4432f6d8cfe8c4131966e058410c61	1631525	videos/regents-club/1201-v1.mp4	f1b81713304de008825eac8c0131017af125133459cc55407259733abf0340b4	143111	metadata/regents-club/1201.json	153d3c5861ff3386cea82e28482d512a14324af9eb92b07e22df5a61e780a065	752
1202	images/animata/cards/1202.png	f1a8561a7566b532fceb694f90b40008a428d82d437458a480f0496a90302087	1580784	videos/regents-club/1202-v1.mp4	c891faf6bad3678291de8e5b2e1623663be948c5a8460f20071d7b4e853d8e19	164849	metadata/regents-club/1202.json	f24e8d0b57047e3feb5d39033b755ac350625cb631c5ca4a6e6996c69cef286b	745
1203	images/animata/cards/1203.png	8ba8b23f9bfc12013bba3861c40b96def65a5497720bb1b686705317a7b0cea1	1788601	videos/regents-club/1203-v1.mp4	0c2985bf84dfba6ab97c7465bc25c7c80d8a94d1c59d123b635d9e5adc91a8ae	160746	metadata/regents-club/1203.json	4083d63507e59a41fe7b4f272a199aa4e9924772a4dd83d1a74c836e83fa45b4	748
1204	images/animata/cards/1204.png	382821f36ed7928e157288c2b38c90d80d4b55ea36f694d1e8773203157a96fa	1565046	videos/regents-club/1204-v1.mp4	3d48ca633ed8feaa9c98cdfed318ac88886aa21218f0fbaa439204388289171d	144070	metadata/regents-club/1204.json	d316a5e2be5553d87d2dc95a6ba2552b273c2da56bdf956d105652e000f9c2bb	750
1205	images/animata/cards/1205.png	af5fe6a9a232b599eb14edde14e3c8f81267e4e4b6b618ea6781de7a49288bef	1299360	videos/regents-club/1205-v1.mp4	abc4ea147fe47377fd39fac4ac727f6072c7ff7728089a807d4c8efbeec9dde4	130037	metadata/regents-club/1205.json	65d05be058a407693657722a27e6cdfce6bea05c8b100fd251c10faee8c3e4a2	750
1206	images/animata/cards/1206.png	c448b93713eb43d27915eabf40c645b6509e9211d9b514cddf5a2fce418ad21a	1718073	videos/regents-club/1206-v1.mp4	ac58cec240ce651d8a2435d77b006f640942cd2df32cca3e6c4e2248245571a7	154267	metadata/regents-club/1206.json	51ceaf49796aa615ad7d4d96d5ec15eff0145db77c21e42fe121d8a72ddf722b	747
1207	images/animata/cards/1207.png	5c6aae6c1d763e9fa4737b8ac3869300d967e0e6f16215bc811aec5fb7521800	2042689	videos/regents-club/1207-v1.mp4	cbd6d8ce3ac5a725c3f0737bc01ed9147ad7ff3cf34a6949b8841de56f0d3ca4	200961	metadata/regents-club/1207.json	512a0daa68be8700eb79a1f6b26db98207a6c97795745fdbfbf474c119cb4d3b	754
1208	images/animata/cards/1208.png	760946514424457f7b86841ebae99a4a35ef5f7783520ec60a5c1c2c8c8d4d8b	1233379	videos/regents-club/1208-v1.mp4	5ed1ab6d92e2262da38f9d4f268eff4d61db8e3b893c06eef5c64256d41e4e88	137443	metadata/regents-club/1208.json	3f18ceac5cd2b5b8d568887f64debe1b969a122462f349aa2f0d5b8c2e3ccbfb	745
1209	images/animata/cards/1209.png	68c178172f8b9354c775d400225dd1707413af84188bd8db1dd7ba608f0c6455	1265225	videos/regents-club/1209-v1.mp4	eb51ce69d4ca98a262778c4e876383493bc77215ccdf2ea96bec7ca3ca5ffcf8	139881	metadata/regents-club/1209.json	366527e898732fb8b94914c30c8ec34b9f2d3b3fa20268eeda48c9482c1f0fd7	746
1210	images/animata/cards/1210.png	6cc5b012252ca455a18bda494c07703017c048fdb8086b942733a25c1c326144	2578117	videos/regents-club/1210-v1.mp4	5f5733147faabd90829450a3697515dc67b3650b130e9a23a6f359e62a037534	220825	metadata/regents-club/1210.json	a4f26563c7b4d9aef69f10abe6752e7ad26194a06cc2f92caf31a0f48d34400b	747
1211	images/animata/cards/1211.png	9c912d648f19a9fec6f00e1d8019ef1e84117033624feb775d419ccd17ffa60f	2421710	videos/regents-club/1211-v1.mp4	abb30dc185e3904f8fc21c9fba8e5acc976f637c9e7b07ed684a6a5c767502d7	216730	metadata/regents-club/1211.json	3c2c28191261f4c6eed970a0034af78e3974106ed7bdc9e2bb76d9fcfd617a60	747
1212	images/animata/cards/1212.png	bae960f8ea3602c2fdc650d7a52b7338c0d7215ebf69995618b11582e8a31438	2207937	videos/regents-club/1212-v1.mp4	0d7511e25d033075d2c3841e1dcd54100d380a391fe498411b3ef0cebd8a3d59	202065	metadata/regents-club/1212.json	89d38ec0be28389b15d455e82e5306c650623bd3c3b3de67339ebee6e68d9eaa	748
1213	images/animata/cards/1213.png	746b648b3359cecbc78fd50cf3ee793c2d9c6ca48d6559af274e1b42904e05b8	1414636	videos/regents-club/1213-v1.mp4	b77e5946a3bc49a8395f7a4103dcd4053fc2a659e2316fc4868bd3654c593d78	141867	metadata/regents-club/1213.json	34ed161ad9a6d9376474e46d496a3f005687b1ad4dec642879c91426b7d5e70b	745
1214	images/animata/cards/1214.png	4a25fc72da710fbf99fc33caf89c6ba6cf12fb0f04e060f167a32f995f55e551	2444069	videos/regents-club/1214-v1.mp4	9266c3ab3d9006dc50f101c3b1521fc41d534e300f3c2d93c6916a1d198b9891	263798	metadata/regents-club/1214.json	b4f568c9dbe23dab99eaf7e9722e8b107fba86ecd3045739410e21beaa9837a5	748
1215	images/animata/cards/1215.png	5798c185d164b2c09e56c1438a9f30a73ae6ff0071cb3af6594a20d7768860a1	1377103	videos/regents-club/1215-v1.mp4	9d27c672e8f70c3cc09c62454d793fc21e67d1096e83b27c6f7cd3ee6eb1dcc9	138829	metadata/regents-club/1215.json	d6136c213dc770be2cc23bd256320a2f7c1155d7558f48f1874eb8ac9ea8163f	746
1216	images/animata/cards/1216.png	40db5e692bb22f48e1e7a9877fc797ef277b1d42d765118a9de66ca1b08e5e1f	1393747	videos/regents-club/1216-v1.mp4	b984a994eae00a2a9f47efd5c0f8c9a288368284df6b8c1f64d8d29fe556ced5	135617	metadata/regents-club/1216.json	db79adfe2c1c0d1200d36c2139d8910d36ab528a8ca5892bca623096e37dbd45	746
1217	images/animata/cards/1217.png	9cd1da177166c5580bde124ab335ecea622dd8359512546e473d78baa2570ff6	1773387	videos/regents-club/1217-v1.mp4	452063efb03ed4df8926e24287eab3987e04871414729a36c2d469a75fea12d5	141144	metadata/regents-club/1217.json	b2917490db4a40546386244e67f8516e69283f67b7164542cded191e92c5f660	750
1218	images/animata/cards/1218.png	21effccf4199df52ed2b7c474bfab6ddc3293a1d44f7ca5d4908625ab0b56fac	1829256	videos/regents-club/1218-v1.mp4	3b1de3ee85277bb92b77f63acbde95be8d9743e14d7db9b5c69433526bb15002	165358	metadata/regents-club/1218.json	0a0a66f0c1617d7c9ba7c7cf296f8c6a8dc4315d38187f30279ba37ab7b42bc7	748
1219	images/animata/cards/1219.png	aa89216e99bbfb87fdcda144c96572c39776a50fbe34dad99ae3e35a2c5b475e	1755392	videos/regents-club/1219-v1.mp4	04f91d63e5eec6a95e7698e8cb32a49274a64e7ffd14a1568e07b12b5b29ad7f	153118	metadata/regents-club/1219.json	6a134e792c3b1caab3af52ba325f3a1f2b252c13bde52cecd7e4e84a0e6b64d0	749
1220	images/animata/cards/1220.png	eb4b276e98600f56a165e97470f7c8a1ccc4e2db9ca373e1cfd99186365d06a6	1728719	videos/regents-club/1220-v1.mp4	395e1e82cbac0799ba825fee04b7621c32bcbedb391851cb9c46356e1ee22a23	153497	metadata/regents-club/1220.json	109390ba24a312d87290b02aa385049716b41fb6e548d0f78543c6542ea0acec	749
1221	images/animata/cards/1221.png	f8bd1012e623e6b92b378516a25261dd23daedabfb6395d80a17bc68db743f8c	2275721	videos/regents-club/1221-v1.mp4	2c546538b3f50b05cd117fc7692cf072dd75465200b04af5d0d0c9cb8bf49b7b	196142	metadata/regents-club/1221.json	98d8aae683a8ebc151d34eff73c241878c1187998f09098995bbb79a6f7869ee	749
1222	images/animata/cards/1222.png	2201f01a34e44df6031315ec4dde7cbba3c2a5b0039e72a66b785c7eb693c18b	1829066	videos/regents-club/1222-v1.mp4	b1532f474e363591d8e4785b886cac3630e979eaf37ad220f7fd6f28b758249f	175403	metadata/regents-club/1222.json	6a1a19421109021f4b4df3354a5c6e1ec5a60900e5dcf72a7806f2d0f6da145a	747
1223	images/animata/cards/1223.png	6dd810972df371ca0b544c4596a65d2294c45f9ef69e9c91b28de5033e333076	1680894	videos/regents-club/1223-v1.mp4	a20e8c711be379240659dd9e013046bf540bc6063bbece17e19379efefd968f0	171560	metadata/regents-club/1223.json	caa1f9dd702d891f4eae911d9a18c0715af347da0140abb53d7a1077190e1c42	750
1224	images/animata/cards/1224.png	5133442ee7b5258ed80936af8485230b47709787b2727cf0943ca271dc47bbb9	1802986	videos/regents-club/1224-v1.mp4	7456e58e03a11640ad71913a6ab15fee28d1a0410276df63196976d4d4f9f916	157539	metadata/regents-club/1224.json	6d3ff61884919d4348e57abffded8fd0d8a5f5ebc3e5f5ab240fc6017515cdda	743
1225	images/animata/cards/1225.png	361b48d4d01bf80134f781227f686938a901839c1ecee181c261e37085ec21f4	2526230	videos/regents-club/1225-v1.mp4	30dd1872baa0f1e0f4d745ca7764898472f8ea38cbc1c885a3c794385309d3d0	226494	metadata/regents-club/1225.json	fcaab3df926c10b3d01bb40744506fcf611164f5da1a552813cc9ec6b7093919	746
1226	images/animata/cards/1226.png	1ecd03cd68e43f9f04b85f0d2f159ae9a730611b7e3c32755156646c34d77d9a	1272211	videos/regents-club/1226-v1.mp4	8ab466f3726bddbaa0ea55f7af4a652dc4d235bb128037ac036adff80fd41ea0	131459	metadata/regents-club/1226.json	e289f056798f1da451deab42351ad5857e8c34c17eac75d0cebb774ea8f22254	744
